,width,height,channel
1533,750,800,3
1534,1024,768,3
1535,369,449,3
1536,800,600,3
1537,1024,473,3
1538,1024,768,3
1539,800,600,3
1540,768,1024,3
1541,1024,768,3
1542,768,1024,3
1543,1024,768,3
1544,1024,576,3
1545,1024,768,3
1546,680,1024,3
1547,1024,768,3
1548,449,800,3
1549,768,1024,3
1550,1024,575,3
1551,1024,768,3
1552,1024,768,3
1553,768,1024,3
1554,800,600,3
1555,1024,768,3
1556,1024,768,3
1557,1024,711,3
1558,768,1024,3
1559,1024,498,3
1560,1024,768,3
1561,800,600,3
1562,1024,768,3
1563,800,388,3
1564,800,600,3
1565,800,600,3
1566,1000,1000,3
1567,1024,768,3
1568,768,1024,3
1569,1024,768,3
1570,768,1024,3
1571,768,1024,3
1572,768,1024,3
1573,741,1024,3
1574,1024,768,3
1575,1024,768,3
1576,1024,768,3
1577,450,800,3
1578,484,1024,3
1579,1002,1024,3
1580,1024,768,3
1581,768,1024,3
1582,1024,768,3
1583,800,600,3
1584,240,321,3
1585,1024,768,3
1586,1024,576,3
1587,1024,768,3
1588,1024,768,3
1589,1024,576,3
1590,1024,768,3
1591,320,320,3
1592,768,1024,3
1593,1024,768,3
1594,1024,768,3
1595,1024,1024,3
1596,1024,768,3
1597,960,720,3
1598,768,1024,3
1599,1024,1024,3
1600,1024,768,3
1601,800,600,3
1602,403,800,3
1603,768,1024,3
1604,800,598,3
1605,768,1024,3
1606,1024,768,3
1607,750,1000,3
1608,768,1024,3
1609,879,640,3
1610,1024,768,3
1611,1024,473,3
1612,800,692,3
1613,768,1024,3
1614,1024,768,3
1615,1024,768,3
1616,1024,768,3
1617,800,600,3
1618,768,1024,3
1619,800,379,3
1620,1024,576,3
1621,768,1024,3
1622,1024,473,3
1623,768,1024,3
1624,768,1024,3
1625,331,700,3
1626,1024,768,3
1627,1024,764,3
1628,720,960,3
1629,800,600,3
1630,1024,768,3
1631,800,599,3
1632,768,1024,3
1633,800,600,3
1634,800,600,3
1635,1024,473,3
1636,1024,768,3
1637,480,640,3
1638,576,1024,3
1639,640,623,3
1640,768,1024,3
1641,1024,473,3
1642,800,600,3
1643,800,389,3
1644,800,600,3
1645,800,600,3
1646,768,1024,3
1647,1024,768,3
1648,1024,1024,3
1649,1024,768,3
1650,1024,768,3
1651,800,636,3
1652,1024,1024,3
1653,800,600,3
1654,600,800,3
1655,1024,768,3
1656,800,600,3
1657,964,1024,3
1658,768,1024,3
1659,800,600,3
1660,516,1024,3
1661,706,439,3
1662,1024,600,3
1663,800,600,3
1664,1024,461,3
1665,600,800,3
1666,800,600,3
1667,506,800,3
1668,800,600,3
1669,1024,768,3
1670,388,800,3
1671,1024,768,3
1672,800,604,3
1673,768,1024,3
1674,800,449,3
1675,768,1024,3
1676,1024,768,3
1677,1024,768,3
1678,1024,512,3
1679,1024,768,3
1680,1024,928,3
1681,1024,1024,3
1682,800,450,3
1683,800,360,3
1684,768,1024,3
1685,1024,576,3
1686,768,1024,3
1687,576,1024,3
1688,600,600,3
1689,800,600,3
1690,1024,768,3
1691,1024,809,3
1692,1024,768,3
1693,600,800,3
1694,1024,768,3
1695,640,480,3
1696,600,800,3
1697,800,600,3
1698,1024,768,3
1699,508,565,3
1700,480,640,3
1701,800,600,3
1702,1024,768,3
1703,1024,768,3
1704,1024,994,3
1705,1024,498,3
1706,1024,768,3
1707,720,720,3
1708,1024,1024,3
1709,800,600,3
1710,800,600,3
1711,768,1024,3
1712,1017,1024,3
1713,600,800,3
1714,1024,768,3
1715,600,800,3
1716,1024,584,3
1717,768,1024,3
1718,1024,768,3
1719,800,600,3
1720,768,1024,3
1721,1024,768,3
1722,1024,473,3
1723,800,600,3
1724,768,1024,3
1725,1024,768,3
1726,1024,768,3
1727,965,750,3
1728,800,600,3
1729,800,600,3
1730,768,1024,3
1731,1024,768,3
1732,1024,768,3
1733,1024,768,3
1734,1024,768,3
1735,980,1024,3
1736,1024,1024,3
1737,576,1024,3
1738,600,800,3
1739,835,837,3
1740,1024,768,3
1741,480,640,3
1742,1024,766,3
1743,1024,768,3
1744,768,1024,3
1745,600,800,3
1746,600,800,3
1747,1024,768,3
1748,600,800,3
1749,496,750,3
1750,1024,768,3
1751,1024,768,3
1752,765,1024,3
1753,1024,833,3
1754,768,1024,3
1755,762,1024,3
1756,1024,472,3
1757,800,569,3
1758,800,450,3
1759,576,1024,3
1760,1024,547,3
1761,768,1024,3
1762,1024,768,3
1763,1024,768,3
1764,1024,870,3
1765,1024,768,3
1766,768,1024,3
1767,1024,920,3
1768,1024,1024,3
1769,800,600,3
1770,749,1024,3
1771,800,600,3
1772,1024,768,3
1773,1024,471,3
1774,800,748,3
1775,765,1024,3
1776,1024,1024,3
1777,800,600,3
1778,1024,768,3
1779,948,1024,3
1780,768,1024,3
1781,360,800,3
1782,1024,1024,3
1783,600,800,3
1784,666,1024,3
1785,576,1024,3
1786,1024,768,3
1787,810,1024,3
1788,1024,768,3
1789,768,1024,3
1790,600,800,3
1791,1024,768,3
1792,960,720,3
1793,1024,576,3
1794,1024,768,3
1795,1024,768,3
1796,800,600,3
1797,800,450,3
1798,1024,768,3
1799,800,750,3
1800,1024,768,3
1801,1024,1024,3
1802,768,1024,3
1803,1024,768,3
1804,1024,768,3
1805,576,1024,3
1806,1024,768,3
1807,1024,768,3
1808,1024,768,3
1809,1024,768,3
1810,1024,768,3
1811,1024,684,3
1812,800,378,3
1813,1024,575,3
1814,1024,768,3
1815,1024,768,3
1816,960,528,3
1817,1024,768,3
1818,768,1024,3
1819,768,1024,3
1820,450,450,3
1821,768,1024,3
1822,800,484,3
1823,1024,768,3
1824,600,800,3
1825,800,800,3
1826,1024,768,3
1827,479,1024,3
1828,1024,576,3
1829,768,1024,3
1830,1024,768,3
1831,768,1024,3
1832,1024,768,3
1833,768,1024,3
1834,720,720,3
1835,1024,1024,3
1836,768,1024,3
1837,1024,576,3
1838,768,1024,3
1839,1024,768,3
1840,640,480,3
1841,551,472,3
1842,833,548,3
1843,1024,576,3
1844,800,584,3
1845,1011,1024,3
1846,1024,768,3
1847,600,800,3
1848,1024,768,3
1849,1024,768,3
1850,800,600,3
1851,600,800,3
1852,1024,768,3
1853,1024,575,3
1854,1024,1024,3
1855,768,1024,3
1856,768,1024,3
1857,768,1024,3
1858,800,600,3
1859,1024,624,3
1860,1024,1024,3
1861,1024,652,3
1862,388,800,3
1863,1024,1024,3
1864,1024,768,3
1865,768,1024,3
1866,768,1024,3
1867,1024,768,3
1868,768,1024,3
1869,1024,963,3
1870,576,1024,3
1871,1024,889,3
1872,800,600,3
1873,1024,461,3
1874,800,600,3
1875,799,1024,3
1876,1024,768,3
1877,768,1024,3
1878,576,1024,3
1879,737,800,3
1880,800,600,3
1881,1024,768,3
1882,577,1024,3
1883,981,1024,3
1884,1024,768,3
1885,768,1024,3
1886,768,1024,3
1887,727,1024,3
1888,1024,768,3
1889,1024,768,3
1890,1024,1024,3
1891,800,800,3
1892,600,800,3
1893,768,1024,3
1894,600,800,3
1895,768,1024,3
1896,683,1024,3
1897,768,1024,3
1898,542,1024,3
1899,800,596,3
1900,800,789,3
1901,800,706,3
1902,1024,768,3
1903,768,1024,3
1904,1024,768,3
1905,768,1024,3
1906,619,1024,3
1907,1024,473,3
1908,840,840,3
1909,768,1024,3
1910,1024,768,3
1911,1024,1024,3
1912,768,1024,3
1913,1024,662,3
1914,632,560,3
1915,768,1024,3
1916,800,600,3
1917,360,800,3
1918,1024,768,3
1919,768,1024,3
1920,768,1024,3
1921,1024,576,3
1922,1024,1024,3
1923,768,1024,3
1924,1024,768,3
1925,1024,768,3
1926,600,800,3
1927,1024,576,3
1928,1024,768,3
1929,768,1024,3
1930,768,1024,3
1931,1024,768,3
1932,1024,768,3
1933,800,600,3
1934,1024,1024,3
1935,1024,733,3
1936,800,800,3
1937,576,1024,3
1938,1024,768,3
1939,1024,768,3
1940,1024,768,3
1941,1024,768,3
1942,1024,768,3
1943,768,1024,3
1944,1024,1024,3
1945,1024,768,3
1946,768,1024,3
1947,800,600,3
1948,800,600,3
1949,800,600,3
1950,800,600,3
1951,1024,768,3
1952,1024,768,3
1953,800,600,3
1954,1024,768,3
1955,1024,768,3
1956,1024,478,3
1957,800,600,3
1958,768,1024,3
1959,800,566,3
1960,1024,768,3
1961,718,1024,3
1962,768,1024,3
1963,1024,1024,3
1964,784,664,3
1965,967,1024,3
1966,1024,736,3
1967,600,600,3
1968,1024,576,3
1969,1024,1024,3
1970,768,1024,3
1971,1024,1024,3
1972,483,484,3
1973,766,1024,3
1974,768,1024,3
1975,1024,768,3
1976,1024,722,3
1977,1024,768,3
1978,937,937,3
1979,1024,1024,3
1980,1024,1024,3
1981,800,600,3
1982,1024,768,3
1983,641,800,3
1984,1024,1024,3
1985,1024,768,3
1986,800,360,3
1987,999,541,3
1988,1024,768,3
1989,1024,768,3
1990,800,461,3
1991,485,405,3
1992,616,1024,3
1993,576,1024,3
1994,768,1024,3
1995,1024,768,3
1996,800,600,3
1997,600,800,3
1998,1024,768,3
1999,800,600,3
2000,1024,768,3
2001,768,1024,3
2002,1024,768,3
2003,1024,768,3
2004,600,800,3
2005,800,800,3
2006,1024,421,3
2007,1024,768,3
2008,1024,768,3
2009,849,750,3
2010,800,800,3
2011,600,800,3
2012,600,800,3
2013,1024,576,3
2014,1024,1024,3
2015,800,600,3
2016,768,1024,3
2017,576,1024,3
2018,1024,768,3
2019,1024,739,3
2020,1024,768,3
2021,800,800,3
2022,1024,768,3
2023,768,1024,3
2024,1024,768,3
2025,768,1024,3
2026,1024,768,3
2027,1024,768,3
2028,1024,768,3
2029,372,620,3
2030,800,600,3
2031,1024,768,3
2032,466,550,3
2033,1024,768,3
2034,771,1024,3
2035,1024,768,3
2036,800,360,3
2037,792,1024,3
2038,800,360,3
2039,720,960,3
2040,768,1024,3
2041,800,450,3
2042,1024,768,3
2043,768,1024,3
2044,576,1024,3
2045,756,800,3
2046,576,1024,3
2047,768,1024,3
2048,1024,793,3
2049,800,584,3
2050,1024,768,3
2051,808,808,3
2052,1024,768,3
2053,759,800,3
2054,768,1024,3
2055,1024,768,3
2056,1024,768,3
2057,1024,768,3
2058,1024,768,3
2059,1024,576,3
2060,1024,472,3
2061,800,600,3
2062,800,450,3
2063,1024,1024,3
2064,768,1024,3
2065,1024,819,3
2066,1024,858,3
2067,800,403,3
2068,800,600,3
2069,1024,768,3
2070,1024,637,3
2071,1024,473,3
2072,1024,768,3
2073,1024,902,3
2074,1024,1024,3
2075,1024,330,3
2076,1024,768,3
2077,1024,768,3
2078,1024,473,3
2079,800,600,3
2080,1024,768,3
2081,732,750,3
2082,768,1024,3
2083,759,1024,3
2084,800,388,3
2085,800,600,3
2086,768,1024,3
2087,1000,1000,3
2088,1024,1024,3
2089,1024,1024,3
2090,800,600,3
2091,1024,768,3
2092,1024,1024,3
2093,768,1024,3
2094,1024,768,3
2095,1024,768,3
2096,1024,768,3
2097,800,543,3
2098,1024,768,3
2099,960,720,3
2100,1024,765,3
2101,768,1024,3
2102,1024,1024,3
2103,800,600,3
2104,800,600,3
2105,768,1024,3
2106,1024,1024,3
2107,1024,768,3
2108,683,1024,3
2109,800,359,3
2110,1024,768,3
2111,1024,498,3
2112,1024,1024,3
2113,768,1024,3
2114,1024,768,3
2115,762,800,3
2116,1024,768,3
2117,768,1024,3
2118,635,1024,3
2119,800,600,3
2120,768,1024,3
2121,1024,768,3
2122,768,1024,3
2123,600,800,3
2124,908,764,3
2125,893,1024,3
2126,1024,768,3
2127,1024,768,3
2128,683,1024,3
2129,640,480,3
2130,960,720,3
2131,800,533,3
2132,768,1024,3
2133,1024,498,3
2134,800,450,3
2135,1024,768,3
2136,1024,768,3
2137,1024,768,3
2138,1024,768,3
2139,1024,769,3
2140,1024,768,3
2141,1024,768,3
2142,800,600,3
2143,800,800,3
2144,1024,768,3
2145,1024,1024,3
2146,574,1024,3
2147,800,600,3
2148,1024,768,3
2149,1024,899,3
2150,1024,695,3
2151,800,312,3
2152,600,800,3
2153,518,800,3
2154,1024,768,3
2155,768,1024,3
2156,300,400,3
2157,800,600,3
2158,768,1024,3
2159,768,1024,3
2160,1024,765,3
2161,800,388,3
2162,1024,768,3
2163,600,800,3
2164,1024,768,3
2165,1024,768,3
2166,600,800,3
2167,1024,1024,3
2168,576,1024,3
2169,768,1024,3
2170,390,535,3
2171,1024,1024,3
2172,1024,768,3
2173,1024,768,3
2174,1024,768,3
2175,800,389,3
2176,787,1024,3
2177,1024,768,3
2178,800,600,3
2179,768,1024,3
2180,1024,768,3
2181,1024,575,3
2182,527,777,3
2183,1024,768,3
2184,768,1024,3
2185,793,1024,3
2186,576,1024,3
2187,1024,768,3
2188,800,600,3
2189,1024,768,3
2190,600,800,3
2191,1024,768,3
2192,1024,906,3
2193,1024,768,3
2194,1024,576,3
2195,485,1024,3
2196,280,280,3
2197,1024,768,3
2198,800,360,3
2199,1024,576,3
2200,1024,1024,3
2201,1024,576,3
2202,1024,768,3
2203,1024,768,3
2204,1024,768,3
2205,1024,819,3
2206,768,1024,3
2207,1024,768,3
2208,800,360,3
2209,1000,1000,3
2210,600,800,3
2211,800,600,3
2212,1024,768,3
2213,1024,1024,3
2214,1024,768,3
2215,768,1024,3
2216,751,563,3
2217,768,1024,3
2218,641,528,3
2219,800,600,3
2220,1024,768,3
2221,512,384,3
2222,1024,768,3
2223,1024,768,3
2224,768,1024,3
2225,1024,1004,3
2226,600,800,3
2227,1024,768,3
2228,1024,943,3
2229,1024,768,3
2230,1024,1024,3
2231,768,1024,3
2232,467,1024,3
2233,1024,768,3
2234,1024,768,3
2235,1024,768,3
2236,1024,871,3
2237,1024,599,3
2238,604,362,3
2239,1024,768,3
2240,1024,768,3
2241,761,1016,3
2242,768,1024,3
2243,768,1024,3
2244,800,600,3
2245,1024,768,3
2246,1024,768,3
2247,1024,768,3
2248,1024,768,3
2249,800,600,3
2250,560,1024,3
2251,1024,768,3
2252,768,1024,3
2253,1024,768,3
2254,768,1024,3
2255,800,800,3
2256,768,1024,3
2257,1024,1024,3
2258,584,1024,3
2259,683,1024,3
2260,768,1024,3
2261,800,600,3
2262,1024,768,3
2263,1024,1024,3
2264,768,1024,3
2265,800,600,3
2266,1024,768,3
2267,1024,768,3
2268,768,1024,3
2269,1024,1024,3
2270,986,986,3
2271,800,360,3
2272,1024,485,3
2273,768,1024,3
2274,1024,768,3
2275,800,762,3
2276,683,1024,3
2277,240,320,3
2278,768,1024,3
2279,600,800,3
2280,800,600,3
2281,1024,768,3
2282,800,490,3
2283,1024,768,3
2284,800,600,3
2285,768,1024,3
2286,1008,1024,3
2287,1024,576,3
2288,1024,768,3
2289,1024,768,3
2290,1024,1024,3
2291,1024,768,3
2292,768,1024,3
2293,800,600,3
2294,1024,432,3
2295,494,800,3
2296,768,1024,3
2297,800,600,3
2298,800,600,3
2299,1024,768,3
2300,1024,768,3
2301,1024,655,3
2302,800,600,3
2303,1024,768,3
2304,1024,1024,3
2305,768,1024,3
2306,688,1024,3
2307,800,600,3
2308,1024,800,3
2309,1024,768,3
2310,1024,473,3
2311,1024,768,3
2312,388,800,3
2313,1024,768,3
2314,1024,768,3
2315,1024,768,3
2316,1024,768,3
2317,370,370,3
2318,800,600,3
2319,1024,768,3
2320,598,800,3
2321,690,740,3
2322,800,600,3
2323,1024,576,3
2324,576,1024,3
2325,800,388,3
2326,1024,576,3
2327,800,600,3
2328,768,1024,3
2329,1024,768,3
2330,1024,768,3
2331,768,1024,3
2332,1024,768,3
2333,576,1024,3
2334,768,1024,3
2335,600,800,3
2336,1024,524,3
2337,1024,768,3
2338,1024,768,3
2339,1024,1024,3
2340,800,600,3
2341,768,1024,3
2342,561,828,3
2343,1024,768,3
2344,773,1024,3
2345,1024,768,3
2346,576,1024,3
2347,1024,768,3
2348,768,1024,3
2349,800,800,3
2350,1024,768,3
2351,768,1024,3
2352,1024,461,3
2353,1024,768,3
2354,600,800,3
2355,480,640,3
2356,768,1024,3
2357,768,1024,3
2358,768,1024,3
2359,600,800,3
2360,640,480,3
2361,1024,768,3
2362,600,800,3
2363,780,739,3
2364,768,1024,3
2365,768,1024,3
2366,1024,768,3
2367,1024,768,3
2368,768,1024,3
2369,1016,1024,3
2370,953,1024,3
2371,768,1024,3
2372,1024,768,3
2373,576,1024,3
2374,768,1024,3
2375,1024,768,3
2376,800,450,3
2377,355,800,3
2378,683,1024,3
2379,768,1024,3
2380,450,800,3
2381,1024,768,3
2382,1024,540,3
2383,697,800,3
2384,1024,768,3
2385,900,900,3
2386,800,342,3
2387,1024,768,3
2388,1024,768,3
2389,1024,1024,3
2390,1024,1024,3
2391,1024,576,3
2392,1024,768,3
2393,600,800,3
2394,1024,768,3
2395,1024,768,3
2396,768,1024,3
2397,768,1024,3
2398,768,1024,3
2399,800,600,3
2400,1024,576,3
2401,1024,768,3
2402,1024,575,3
2403,768,1024,3
2404,800,360,3
2405,1024,683,3
2406,360,800,3
2407,1024,778,3
2408,800,600,3
2409,800,388,3
2410,576,1024,3
2411,800,600,3
2412,768,1024,3
2413,1024,768,3
2414,768,1024,3
2415,1024,768,3
2416,1024,768,3
2417,794,616,3
2418,1024,1024,3
2419,800,600,3
2420,684,1024,3
2421,1024,768,3
2422,768,1024,3
2423,768,1024,3
2424,800,600,3
2425,1024,768,3
2426,800,600,3
2427,1024,768,3
2428,768,1024,3
2429,1024,1024,3
2430,600,800,3
2431,1024,1024,3
2432,1024,768,3
2433,546,1024,3
2434,1024,389,3
2435,800,450,3
2436,1024,576,3
2437,800,600,3
2438,534,800,3
2439,1024,768,3
2440,1024,801,3
2441,1024,768,3
2442,800,600,3
2443,1024,768,3
2444,1024,768,3
2445,1024,768,3
2446,768,1024,3
2447,600,800,3
2448,768,1024,3
2449,895,1024,3
2450,461,1024,3
2451,800,600,3
2452,800,450,3
2453,768,1024,3
2454,1024,473,3
2455,720,960,3
2456,768,1024,3
2457,904,1024,3
2458,576,1024,3
2459,578,800,3
2460,800,600,3
2461,1024,1013,3
2462,768,1024,3
2463,1024,768,3
2464,1024,768,3
2465,1024,769,3
2466,768,1024,3
2467,576,1024,3
2468,1024,549,3
2469,600,800,3
2470,768,1024,3
2471,800,360,3
2472,576,1024,3
2473,487,412,3
2474,1024,473,3
2475,1024,768,3
2476,1024,576,3
2477,600,800,3
2478,500,500,3
2479,498,1024,3
2480,800,600,3
2481,1024,768,3
2482,800,600,3
2483,800,472,3
2484,768,1024,3
2485,1024,768,3
2486,966,1024,3
2487,1024,1024,3
2488,1024,575,3
2489,640,407,3
2490,1024,768,3
2491,800,600,3
2492,1024,768,3
2493,576,1024,3
2494,1024,495,3
2495,1024,819,3
2496,768,1024,3
2497,1024,1024,3
2498,587,800,3
2499,1024,473,3
2500,800,600,3
2501,768,1024,3
2502,1024,464,3
2503,733,550,3
2504,1024,768,3
2505,768,1024,3
2506,1024,576,3
2507,600,600,3
2508,1024,768,3
2509,800,600,3
2510,1024,576,3
2511,1024,768,3
2512,1024,1024,3
2513,1024,576,3
2514,800,416,3
2515,600,800,3
2516,1024,768,3
2517,768,1024,3
2518,600,800,3
2519,1024,768,3
2520,805,610,3
2521,768,1024,3
2522,1024,577,3
2523,1024,966,3
2524,765,1024,3
2525,1024,768,3
2526,800,502,3
2527,1024,768,3
2528,1024,584,3
2529,683,1024,3
2530,800,600,3
2531,1024,768,3
2532,1024,768,3
2533,1024,768,3
2534,1024,1024,3
2535,1024,473,3
2536,1024,1024,3
2537,768,1024,3
2538,1024,829,3
2539,1024,768,3
2540,1024,768,3
2541,1024,768,3
2542,768,1024,3
2543,768,1024,3
2544,800,600,3
2545,1024,848,3
2546,1024,485,3
2547,800,600,3
2548,1024,768,3
2549,515,517,3
2550,800,800,3
2551,768,1024,3
2552,1024,768,3
2553,1024,768,3
2554,1024,1024,3
2555,319,800,3
2556,800,600,3
2557,768,1024,3
2558,833,828,3
2559,1024,768,3
2560,800,450,3
2561,639,1024,3
2562,543,719,3
2563,600,800,3
2564,1024,768,3
2565,436,917,3
2566,400,600,3
2567,800,450,3
2568,768,1024,3
2569,1024,768,3
2570,1024,473,3
2571,768,1024,3
2572,1024,768,3
2573,768,1024,3
2574,768,1024,3
2575,1024,768,3
2576,1024,768,3
2577,768,1024,3
2578,768,1024,3
2579,800,600,3
2580,1024,768,3
2581,1024,666,3
2582,800,800,3
2583,1024,768,3
2584,1024,768,3
2585,1024,768,3
2586,1024,727,3
2587,600,800,3
2588,800,600,3
2589,600,800,3
2590,1024,829,3
2591,1024,1024,3
2592,768,1024,3
2593,1024,768,3
2594,1024,768,3
2595,768,1024,3
2596,800,600,3
2597,1024,768,3
2598,768,1024,3
2599,669,1024,3
2600,1024,938,3
2601,1024,1024,3
2602,1024,768,3
2603,1024,768,3
2604,800,450,3
2605,800,600,3
2606,800,600,3
2607,1024,768,3
2608,600,800,3
2609,768,1024,3
2610,1024,768,3
2611,800,600,3
2612,480,360,3
2613,600,800,3
2614,1024,768,3
2615,847,1024,3
2616,768,1024,3
2617,1024,768,3
2618,1024,1024,3
2619,1024,768,3
2620,800,600,3
2621,800,575,3
2622,1024,768,3
2623,360,800,3
2624,1024,1024,3
2625,768,1024,3
2626,600,800,3
2627,1024,768,3
2628,1024,768,3
2629,768,1024,3
2630,800,800,3
2631,1024,768,3
2632,1024,1024,3
2633,1024,1024,3
2634,1024,768,3
2635,1024,768,3
2636,1024,768,3
2637,800,450,3
2638,768,1024,3
2639,1024,1024,3
2640,800,600,3
2641,600,800,3
2642,733,1024,3
2643,800,600,3
2644,768,1024,3
2645,1024,768,3
2646,1024,1024,3
2647,1024,768,3
2648,1024,768,3
2649,1024,576,3
2650,768,1024,3
2651,800,428,3
2652,1024,550,3
2653,1024,768,3
2654,1024,681,3
2655,768,1024,3
2656,1024,768,3
2657,800,600,3
2658,936,750,3
2659,1024,464,3
2660,1024,768,3
2661,768,1024,3
2662,541,737,3
2663,1024,768,3
2664,942,1024,3
2665,1024,768,3
2666,768,1024,3
2667,1024,768,3
2668,800,600,3
2669,1024,768,3
2670,1024,1024,3
2671,768,1024,3
2672,1024,790,3
2673,800,598,3
2674,576,1024,3
2675,768,1024,3
2676,449,800,3
2677,683,1024,3
2678,800,600,3
2679,1024,768,3
2680,1024,768,3
2681,768,1024,3
2682,640,480,3
2683,1024,475,3
2684,768,1024,3
2685,640,481,3
2686,576,1024,3
2687,768,1024,3
2688,729,800,3
2689,768,1024,3
2690,960,960,3
2691,771,1024,3
2692,1024,771,3
2693,682,1024,3
2694,768,1024,3
2695,768,1024,3
2696,768,1024,3
2697,800,600,3
2698,1024,768,3
2699,768,1024,3
2700,800,389,3
2701,1024,473,3
2702,1024,1024,3
2703,1024,768,3
2704,731,1024,3
2705,768,1024,3
2706,937,1024,3
2707,1024,1024,3
2708,800,600,3
2709,768,1024,3
2710,1024,768,3
2711,800,600,3
2712,768,1024,3
2713,1024,1024,3
2714,768,1024,3
2715,768,1024,3
2716,1024,768,3
2717,800,534,3
2718,1024,768,3
2719,650,650,3
2720,450,800,3
2721,1024,768,3
2722,600,800,3
2723,1024,658,3
2724,576,1024,3
2725,800,600,3
2726,1024,768,3
2727,1024,768,3
2728,1024,768,3
2729,576,1024,3
2730,1024,768,3
2731,1024,768,3
2732,640,280,3
2733,1024,768,3
2734,678,800,3
2735,800,600,3
2736,800,600,3
2737,600,800,3
2738,1024,473,3
2739,1024,768,3
2740,768,1024,3
2741,1024,768,3
2742,1024,926,3
2743,768,1024,3
2744,1024,725,3
2745,768,1024,3
2746,800,600,3
2747,800,378,3
2748,768,1024,3
2749,1024,768,3
2750,1024,768,3
2751,576,1024,3
2752,800,388,3
2753,800,600,3
2754,1024,768,3
2755,800,600,3
2756,1024,776,3
2757,575,1024,3
2758,1024,768,3
2759,1024,677,3
2760,800,600,3
2761,1024,768,3
2762,768,1024,3
2763,1024,768,3
2764,1024,576,3
2765,800,709,3
2766,600,800,3
2767,1024,768,3
2768,640,640,3
2769,1024,768,3
2770,800,361,3
2771,768,1024,3
2772,640,1024,3
2773,800,600,3
2774,576,1024,3
2775,800,600,3
2776,1024,768,3
2777,800,360,3
2778,768,1024,3
2779,1024,768,3
2780,1024,768,3
2781,1024,768,3
2782,1024,768,3
2783,1024,768,3
2784,1024,768,3
2785,1024,768,3
2786,1024,498,3
2787,1024,983,3
2788,800,514,3
2789,480,640,3
2790,768,1024,3
2791,1024,768,3
2792,768,1024,3
2793,768,1024,3
2794,768,1024,3
2795,1024,768,3
2796,1024,768,3
2797,1024,461,3
2798,1024,576,3
2799,498,1024,3
2800,768,1024,3
2801,768,1024,3
2802,1024,768,3
2803,768,1024,3
2804,1024,768,3
2805,1024,767,3
2806,1024,1024,3
2807,1024,768,3
2808,768,1024,3
2809,717,1024,3
2810,800,600,3
2811,964,1024,3
2812,1024,768,3
2813,768,1024,3
2814,600,800,3
2815,576,1024,3
2816,800,600,3
2817,1024,768,3
2818,994,1024,3
2819,768,1024,3
2820,960,960,3
2821,1024,768,3
2822,683,1024,3
2823,861,1024,3
2824,768,1024,3
2825,768,1024,3
2826,800,800,3
2827,1024,768,3
2828,1024,768,3
2829,800,389,3
2830,768,1024,3
2831,1024,768,3
2832,768,1024,3
2833,472,1024,3
2834,449,1024,3
2835,1024,1024,3
2836,800,450,3
2837,800,600,3
2838,1024,768,3
2839,1024,816,3
2840,1024,575,3
2841,600,800,3
2842,768,1024,3
2843,480,480,3
2844,1024,768,3
2845,777,1024,3
2846,768,1024,3
2847,1024,1024,3
2848,1024,1024,3
2849,800,611,3
2850,600,800,3
2851,800,600,3
2852,800,600,3
2853,800,361,3
2854,720,960,3
2855,1024,1024,3
2856,768,1024,3
2857,1024,461,3
2858,1024,635,3
2859,1024,768,3
2860,1024,768,3
2861,1024,768,3
2862,1024,473,3
2863,1024,473,3
2864,584,1024,3
2865,240,320,3
2866,800,450,3
2867,1024,768,3
2868,640,480,3
2869,768,1024,3
2870,1024,570,3
2871,800,449,3
2872,1024,1024,3
2873,1024,768,3
2874,1024,768,3
2875,1024,768,3
2876,1008,1024,3
2877,768,1024,3
2878,768,808,3
2879,1024,633,3
2880,600,800,3
2881,768,1024,3
2882,1024,768,3
2883,768,1024,3
2884,809,724,3
2885,480,640,3
2886,1024,576,3
2887,768,1024,3
2888,1024,767,3
2889,1024,768,3
2890,1024,768,3
2891,1024,576,3
2892,1024,768,3
2893,1024,768,3
2894,720,960,3
2895,1024,473,3
2896,1024,768,3
2897,800,600,3
2898,462,1024,3
2899,600,800,3
2900,768,1024,3
2901,716,766,3
2902,800,369,3
2903,800,600,3
2904,1024,768,3
2905,1024,768,3
2906,576,1024,3
2907,367,800,3
2908,800,600,3
2909,1024,768,3
2910,600,800,3
2911,1024,577,3
2912,576,1024,3
2913,502,800,3
2914,1024,768,3
2915,768,1024,3
2916,498,1024,3
2917,800,342,3
2918,1024,1024,3
2919,1024,768,3
2920,1024,768,3
2921,1024,461,3
2922,1024,768,3
2923,768,1024,3
2924,768,1024,3
